Invoice ID,Branch,city,Customer type,Gender,PRODUCT LINE,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs
174-75-0888,B,mandalay,Normal,Male,ELECTRONIC ACCESSORIES,$21.58 ,9,$9.71 ,,4353800.00%,12:32:00 PM,Cash,
866-99-7614,C,naypyitaw,Normal,Male,FOOD AND BEVERAGES,$89.20 ,10,$44.60 ,,4350700.00%,3:42:00 PM,Credit card,
134-54-4720,B,mandalay,Normal,Female,ELECTRONIC ACCESSORIES,$42.42 ,8,$16.97 ,,4349500.00%,1:58:00 PM,Ewallet,
760-90-2357,A,yangon,Member,Male,ELECTRONIC ACCESSORIES,$74.51 ,6,$22.35 ,,4354400.00%,3:08:00 PM,Ewallet,
514-37-2845,B,mandalay,Normal,Male,FASHION ACCESSORIES,$99.25 ,2,$9.93 ,,4354400.00%,1:02:00 PM,Cash,
698-98-5964,A,yangon,Normal,Female,FOOD AND BEVERAGES,$81.21 ,10,$40.61 ,,4348200.00%,1:01:00 PM,Credit card,
718-57-9773,C,naypyitaw,Normal,Female,SPORTS AND TRAVEL,$49.33 ,10,$24.67 ,,4349900.00%,4:40:00 PM,Credit card,
651-88-7328,A,yangon,Normal,Female,FASHION ACCESSORIES,$65.74 ,9,$29.58 ,,4346600.00%,1:55:00 PM,Cash,
241-11-2261,B,mandalay,Normal,Female,FASHION ACCESSORIES,$79.86 ,7,$27.95 ,,4347500.00%,10:33:00 AM,Credit card,
408-26-9866,C,naypyitaw,Normal,Female,SPORTS AND TRAVEL,$73.98 ,7,$25.89 ,,4352600.00%,4:42:00 PM,Ewallet,
834-83-1826,B,mandalay,Member,Female,HOME AND LIFESTYLE,$82.04 ,5,$20.51 ,,4352100.00%,5:16:00 PM,Credit card,
343-61-3544,B,mandalay,Member,Male,SPORTS AND TRAVEL,$26.67 ,10,$13.34 ,,4349400.00%,11:48:00 AM,Cash,
239-48-4278,A,yangon,Member,Male,FOOD AND BEVERAGES,$10.13 ,7,$3.55 ,,4353400.00%,7:35:00 PM,Ewallet,
355-34-6244,B,mandalay,Normal,Male,FOOD AND BEVERAGES,$72.39 ,2,$7.24 ,,4347800.00%,7:55:00 PM,Credit card,
550-84-8664,A,yangon,Normal,Male,SPORTS AND TRAVEL,$85.91 ,5,$21.48 ,,4354600.00%,2:33:00 PM,Credit card,
339-96-8318,B,mandalay,Member,Male,FASHION ACCESSORIES,$81.31 ,7,$28.46 ,,4352500.00%,7:49:00 PM,Ewallet,
458-61-0011,B,mandalay,Normal,Male,FOOD AND BEVERAGES,$60.30 ,4,$12.06 ,,4351600.00%,6:43:00 PM,Cash,
592-34-6155,C,naypyitaw,Normal,Male,FOOD AND BEVERAGES,$31.77 ,4,$6.35 ,,4347900.00%,2:43:00 PM,Ewallet,
797-88-0493,A,yangon,Normal,Female,HEALTH AND BEAUTY,$64.27 ,4,$12.85 ,,4355000.00%,1:54:00 PM,Cash,
207-73-1363,B,mandalay,Normal,Male,HEALTH AND BEAUTY,$69.51 ,2,$6.95 ,,4352500.00%,12:15:00 PM,Ewallet,
390-31-6381,C,naypyitaw,Normal,Male,FOOD AND BEVERAGES,$27.22 ,3,$4.08 ,,4347200.00%,12:37:00 PM,Cash,
443-82-0585,A,yangon,Member,Female,HEALTH AND BEAUTY,$77.68 ,4,$15.54 ,,4349700.00%,7:54:00 PM,Cash,
339-18-7061,C,naypyitaw,Member,Female,FASHION ACCESSORIES,$92.98 ,2,$9.30 ,,4350900.00%,3:06:00 PM,Credit card,
359-90-3665,B,mandalay,Member,Female,FASHION ACCESSORIES,$18.08 ,4,$3.62 ,,4347900.00%,6:03:00 PM,Credit card,
375-72-3056,B,mandalay,Normal,Male,SPORTS AND TRAVEL,$63.06 ,3,$9.46 ,,4348400.00%,3:58:00 PM,Ewallet,
127-47-6963,A,yangon,Normal,Male,HEALTH AND BEAUTY,$51.71 ,4,$10.34 ,,4353300.00%,1:53:00 PM,Credit card,
278-86-2735,A,yangon,Normal,Female,FOOD AND BEVERAGES,$52.34 ,3,$7.85 ,,4355100.00%,2:03:00 PM,Cash,
695-28-6250,A,yangon,Normal,Female,SPORTS AND TRAVEL,$43.06 ,5,$10.77 ,,4350000.00%,4:38:00 PM,Ewallet,
379-17-6588,C,naypyitaw,Normal,Male,FASHION ACCESSORIES,$59.61 ,10,$29.81 ,,4353800.00%,11:07:00 AM,Cash,
227-50-3718,A,yangon,Normal,Male,HEALTH AND BEAUTY,$14.62 ,5,$3.66 ,,4352800.00%,12:23:00 PM,Cash,
302-15-2162,C,naypyitaw,Member,Male,HEALTH AND BEAUTY,$46.53 ,6,$13.96 ,,4352700.00%,10:54:00 AM,Credit card,
788-07-8452,C,naypyitaw,Member,Female,HOME AND LIFESTYLE,$24.24 ,7,$8.48 ,,4349200.00%,5:38:00 PM,Ewallet,
560-49-6611,A,yangon,Member,Female,SPORTS AND TRAVEL,$45.58 ,1,$2.28 ,,4350300.00%,2:13:00 PM,Cash,
880-35-0356,A,yangon,Member,Female,SPORTS AND TRAVEL,$75.20 ,3,$11.28 ,,4350100.00%,11:51:00 AM,Ewallet,
585-11-6748,B,mandalay,Member,Male,SPORTS AND TRAVEL,$96.80 ,3,$14.52 ,,4353900.00%,1:05:00 PM,Cash,
470-31-3286,B,mandalay,Normal,Male,HEALTH AND BEAUTY,$14.82 ,3,$2.22 ,,4352500.00%,11:30:00 AM,Credit card,
152-68-2907,A,yangon,Normal,Male,FOOD AND BEVERAGES,$52.20 ,3,$7.83 ,,4351100.00%,1:30:00 PM,Credit card,
123-35-4896,C,naypyitaw,Normal,Female,SPORTS AND TRAVEL,$46.66 ,9,$21.00 ,,4351300.00%,7:11:00 PM,Ewallet,
258-69-7810,C,naypyitaw,Normal,Female,FASHION ACCESSORIES,$36.85 ,5,$9.21 ,,4349100.00%,6:53:00 PM,Cash,
334-64-2006,A,yangon,Member,Female,HOME AND LIFESTYLE,$70.32 ,2,$7.03 ,,4354800.00%,2:22:00 PM,Ewallet,
219-61-4139,C,naypyitaw,Normal,Male,ELECTRONIC ACCESSORIES,$83.08 ,1,$4.15 ,,4348800.00%,5:16:00 PM,Ewallet,
881-41-7302,C,naypyitaw,Normal,Female,FASHION ACCESSORIES,$64.99 ,1,$3.25 ,,4349100.00%,10:06:00 AM,Credit card,
373-09-4567,C,naypyitaw,Normal,Male,FOOD AND BEVERAGES,$77.56 ,10,$38.78 ,,4353800.00%,8:35:00 PM,Ewallet,
642-30-6693,B,mandalay,Normal,Female,SPORTS AND TRAVEL,$54.51 ,6,$16.35 ,,4354100.00%,1:54:00 PM,Ewallet,
484-22-8230,C,naypyitaw,Member,Female,FASHION ACCESSORIES,$51.89 ,7,$18.16 ,,4347300.00%,8:08:00 PM,Cash,
830-58-2383,B,mandalay,Normal,Male,HOME AND LIFESTYLE,$31.75 ,4,$6.35 ,,4350400.00%,3:26:00 PM,Cash,
559-98-9873,A,yangon,Member,Female,FASHION ACCESSORIES,$53.65 ,7,$18.78 ,,4350600.00%,12:56:00 PM,Ewallet,
544-32-5024,C,naypyitaw,Member,Female,FOOD AND BEVERAGES,$49.79 ,4,$9.96 ,,4355200.00%,7:16:00 PM,Credit card,
318-12-0304,A,yangon,Normal,Male,FASHION ACCESSORIES,$30.61 ,1,$1.53 ,,4348800.00%,12:20:00 PM,Ewallet,
349-97-8902,B,mandalay,Member,Male,FOOD AND BEVERAGES,$57.89 ,2,$5.79 ,,4348200.00%,10:37:00 AM,Ewallet,
421-95-9805,A,yangon,Normal,Female,ELECTRONIC ACCESSORIES,$28.96 ,1,$1.45 ,,4350300.00%,10:18:00 AM,Credit card,
277-35-5865,C,naypyitaw,Member,Female,FOOD AND BEVERAGES,$98.97 ,9,$44.54 ,,4353300.00%,11:23:00 AM,Cash,
789-23-8625,B,mandalay,Member,Male,FASHION ACCESSORIES,$93.22 ,3,$13.98 ,,4348900.00%,11:45:00 AM,Cash,
284-54-4231,C,naypyitaw,Member,Male,SPORTS AND TRAVEL,$80.93 ,1,$4.05 ,,4348400.00%,4:08:00 PM,Credit card,
443-59-0061,A,yangon,Member,Male,FOOD AND BEVERAGES,$67.45 ,10,$33.73 ,,4349900.00%,11:25:00 AM,Ewallet,
509-29-3912,A,yangon,Member,Female,SPORTS AND TRAVEL,$38.72 ,9,$17.42 ,,4354400.00%,12:24:00 PM,Ewallet,
327-40-9673,B,mandalay,Member,Male,SPORTS AND TRAVEL,$72.60 ,6,$21.78 ,,4347800.00%,7:51:00 PM,Cash,
840-19-2096,C,naypyitaw,Member,Male,ELECTRONIC ACCESSORIES,$87.91 ,5,$21.98 ,,4353800.00%,6:10:00 PM,Ewallet,
828-46-6863,A,yangon,Member,Male,FOOD AND BEVERAGES,$98.53 ,6,$29.56 ,,4348800.00%,11:22:00 AM,Credit card,
641-96-3695,C,naypyitaw,Member,Female,FASHION ACCESSORIES,$43.46 ,6,$13.04 ,,4350300.00%,5:55:00 PM,Ewallet,
420-97-3340,A,yangon,Normal,Female,FOOD AND BEVERAGES,$71.68 ,3,$10.75 ,,4355200.00%,3:30:00 PM,Credit card,
436-54-4512,A,yangon,Member,Female,FOOD AND BEVERAGES,$91.61 ,1,$4.58 ,,4354400.00%,7:44:00 PM,Cash,
670-79-6321,B,mandalay,Member,Female,HOME AND LIFESTYLE,$94.59 ,7,$33.11 ,,4348200.00%,3:27:00 PM,Credit card,
852-62-7105,B,mandalay,Normal,Female,FASHION ACCESSORIES,$83.25 ,10,$41.63 ,,4347700.00%,11:25:00 AM,Credit card,
598-06-7312,B,mandalay,Member,Male,FASHION ACCESSORIES,$91.35 ,1,$4.57 ,,4351200.00%,3:42:00 PM,Cash,
135-13-8269,B,mandalay,Member,Female,FOOD AND BEVERAGES,$78.88 ,2,$7.89 ,,4349100.00%,4:04:00 PM,Cash,
816-57-2053,A,yangon,Normal,Male,SPORTS AND TRAVEL,$60.87 ,2,$6.09 ,,4353300.00%,12:37:00 PM,Ewallet,
628-90-8624,B,mandalay,Member,Male,HEALTH AND BEAUTY,$82.58 ,10,$41.29 ,,4353800.00%,2:41:00 PM,Cash,
856-66-2701,A,yangon,Member,Male,HOME AND LIFESTYLE,$53.30 ,3,$8.00 ,,4349000.00%,2:19:00 PM,Ewallet,
308-39-1707,A,yangon,Normal,Female,FASHION ACCESSORIES,$12.09 ,1,$0.60 ,,4349100.00%,6:19:00 PM,Credit card,
149-61-1929,A,yangon,Normal,Male,SPORTS AND TRAVEL,$64.19 ,10,$32.10 ,,4348400.00%,2:08:00 PM,Credit card,
655-07-2265,A,yangon,Normal,Male,ELECTRONIC ACCESSORIES,$78.31 ,3,$11.75 ,,4352900.00%,4:38:00 PM,Ewallet,
589-02-8023,A,yangon,Member,Male,FOOD AND BEVERAGES,$83.77 ,2,$8.38 ,,4348000.00%,10:54:00 AM,Credit card,
420-04-7590,B,mandalay,Normal,Male,HOME AND LIFESTYLE,$99.70 ,3,$14.96 ,,4354200.00%,11:29:00 AM,Ewallet,
182-88-2763,B,mandalay,Member,Male,FOOD AND BEVERAGES,$79.91 ,3,$11.99 ,,4354400.00%,7:28:00 PM,Credit card,
188-55-0967,B,mandalay,Member,Male,HEALTH AND BEAUTY,$66.47 ,10,$33.24 ,,4348000.00%,3:01:00 PM,Credit card,
610-46-4100,A,yangon,Normal,Male,HEALTH AND BEAUTY,$28.95 ,7,$10.13 ,,4352700.00%,8:31:00 PM,Credit card,
318-81-2368,C,naypyitaw,Normal,Female,ELECTRONIC ACCESSORIES,$46.20 ,1,$2.31 ,,4354300.00%,12:16:00 PM,Cash,
364-33-8584,B,mandalay,Member,Female,FOOD AND BEVERAGES,$17.63 ,5,$4.41 ,,4353200.00%,3:27:00 PM,Cash,
665-63-9737,B,mandalay,Normal,Male,FASHION ACCESSORIES,$52.42 ,3,$7.86 ,,4352300.00%,5:36:00 PM,Ewallet,
695-09-5146,B,mandalay,Member,Female,FOOD AND BEVERAGES,$98.79 ,3,$14.82 ,,4351900.00%,8:00:00 PM,Ewallet,
155-45-3814,C,naypyitaw,Member,Female,ELECTRONIC ACCESSORIES,$88.55 ,8,$35.42 ,,4354300.00%,3:29:00 PM,Ewallet,
794-32-2436,B,mandalay,Member,Male,ELECTRONIC ACCESSORIES,$55.67 ,2,$5.57 ,,4355100.00%,3:08:00 PM,Ewallet,
131-15-8856,C,naypyitaw,Member,Female,FOOD AND BEVERAGES,$72.52 ,8,$29.01 ,,4355400.00%,7:26:00 PM,Credit card,
273-84-2164,C,naypyitaw,Member,Male,ELECTRONIC ACCESSORIES,$12.05 ,5,$3.01 ,,4351200.00%,3:53:00 PM,Ewallet,
706-36-6154,A,yangon,Member,Male,HOME AND LIFESTYLE,$19.36 ,9,$8.71 ,,4348300.00%,6:43:00 PM,Ewallet,
778-89-7974,C,naypyitaw,Normal,Male,HEALTH AND BEAUTY,$70.21 ,6,$21.06 ,,4355400.00%,2:58:00 PM,Cash,
574-31-8277,B,mandalay,Member,Male,FASHION ACCESSORIES,$33.63 ,1,$1.68 ,,4354400.00%,7:55:00 PM,Cash,
859-71-0933,C,naypyitaw,Member,Female,SPORTS AND TRAVEL,$15.49 ,2,$1.55 ,,4348100.00%,3:10:00 PM,Cash,
740-11-5257,C,naypyitaw,Normal,Male,ELECTRONIC ACCESSORIES,$24.74 ,10,$12.37 ,,4352000.00%,4:44:00 PM,Cash,
369-82-2676,B,mandalay,Normal,Male,ELECTRONIC ACCESSORIES,$75.66 ,5,$18.92 ,,4348000.00%,6:22:00 PM,Ewallet,
563-47-4072,B,mandalay,Normal,Female,HEALTH AND BEAUTY,$55.81 ,6,$16.74 ,,4348700.00%,11:52:00 AM,Cash,
742-04-5161,A,yangon,Member,Male,HOME AND LIFESTYLE,$72.78 ,10,$36.39 ,,4349900.00%,5:24:00 PM,Cash,
149-15-7606,B,mandalay,Member,Male,SPORTS AND TRAVEL,$37.32 ,9,$16.79 ,,4353000.00%,3:31:00 PM,Ewallet,
133-77-3154,B,mandalay,Member,Male,FASHION ACCESSORIES,$60.18 ,4,$12.04 ,,4351200.00%,6:04:00 PM,Credit card,
169-52-4504,A,yangon,Normal,Female,ELECTRONIC ACCESSORIES,$15.69 ,3,$2.35 ,,4353800.00%,2:13:00 PM,Credit card,
250-81-7186,C,naypyitaw,Normal,Female,ELECTRONIC ACCESSORIES,$99.69 ,1,$4.98 ,,4352300.00%,10:23:00 AM,Credit card,
562-12-5430,A,yangon,Member,Female,FASHION ACCESSORIES,$88.15 ,3,$13.22 ,,4348300.00%,10:11:00 AM,Ewallet,
816-72-8853,A,yangon,Member,Female,SPORTS AND TRAVEL,$27.93 ,5,$6.98 ,,4349400.00%,3:48:00 PM,Cash,
491-38-3499,A,yangon,Member,Male,FASHION ACCESSORIES,$55.45 ,1,$2.77 ,,4352200.00%,5:46:00 PM,Credit card,
322-02-2271,B,mandalay,Normal,Female,SPORTS AND TRAVEL,$42.97 ,3,$6.45 ,,4349900.00%,11:46:00 AM,Cash,
842-29-4695,C,naypyitaw,Member,Male,SPORTS AND TRAVEL,$17.14 ,7,$6.00 ,,4348100.00%,12:07:00 PM,Credit card,
725-67-2480,B,mandalay,Member,Female,FASHION ACCESSORIES,$58.75 ,6,$17.63 ,,4354800.00%,6:14:00 PM,Credit card,
641-51-2661,C,naypyitaw,Member,Female,FOOD AND BEVERAGES,$87.10 ,10,$43.55 ,,4350800.00%,2:45:00 PM,Credit card,
714-02-3114,C,naypyitaw,Normal,Female,SPORTS AND TRAVEL,$98.80 ,2,$9.88 ,,4351700.00%,11:39:00 AM,Cash,
518-17-2983,A,yangon,Normal,Female,FASHION ACCESSORIES,$48.63 ,4,$9.73 ,,4350000.00%,3:44:00 PM,Ewallet,
779-42-2410,B,mandalay,Member,Male,FOOD AND BEVERAGES,$57.74 ,3,$8.66 ,,4351600.00%,1:06:00 PM,Ewallet,
190-14-3147,B,mandalay,Normal,Female,HEALTH AND BEAUTY,$17.97 ,4,$3.59 ,,4351900.00%,8:43:00 PM,Ewallet,
408-66-6712,C,naypyitaw,Member,Female,HEALTH AND BEAUTY,$47.71 ,6,$14.31 ,,4351200.00%,2:19:00 PM,Ewallet,
679-22-6530,B,mandalay,Normal,Female,SPORTS AND TRAVEL,$40.62 ,2,$4.06 ,,4348200.00%,10:01:00 AM,Credit card,
588-47-8641,A,yangon,Member,Male,FASHION ACCESSORIES,$56.04 ,10,$28.02 ,,4347900.00%,7:30:00 PM,Ewallet,
642-61-4706,B,mandalay,Member,Male,FOOD AND BEVERAGES,$93.40 ,2,$9.34 ,,4355400.00%,4:34:00 PM,Cash,
576-31-4774,B,mandalay,Normal,Female,HEALTH AND BEAUTY,$73.41 ,3,$11.01 ,,4352600.00%,1:10:00 PM,Ewallet,
556-41-6224,C,naypyitaw,Normal,Male,HEALTH AND BEAUTY,$33.64 ,8,$13.46 ,,4351100.00%,5:10:00 PM,Credit card,
811-03-8790,A,yangon,Normal,Female,ELECTRONIC ACCESSORIES,$45.48 ,10,$22.74 ,,4352500.00%,10:22:00 AM,Credit card,
242-11-3142,B,mandalay,Member,Male,FASHION ACCESSORIES,$83.77 ,2,$8.38 ,,4352000.00%,7:57:00 PM,Cash,
752-23-3760,B,mandalay,Member,Female,SPORTS AND TRAVEL,$64.08 ,7,$22.43 ,,4351500.00%,7:29:00 PM,Credit card,
274-05-5470,A,yangon,Member,Female,FOOD AND BEVERAGES,$73.47 ,4,$14.69 ,,4351900.00%,6:30:00 PM,Cash,
648-94-3045,C,naypyitaw,Normal,Male,HEALTH AND BEAUTY,$58.95 ,10,$29.48 ,,4350300.00%,2:27:00 PM,Ewallet,
130-67-4723,A,yangon,Member,Male,FOOD AND BEVERAGES,$48.50 ,6,$14.55 ,,4347600.00%,1:57:00 PM,Ewallet,
528-87-5606,B,mandalay,Member,Female,ELECTRONIC ACCESSORIES,$39.48 ,1,$1.97 ,,4350800.00%,7:43:00 PM,Cash,
320-85-2052,B,mandalay,Normal,Female,SPORTS AND TRAVEL,$34.81 ,1,$1.74 ,,4347900.00%,10:11:00 AM,Credit card,
370-96-0655,C,naypyitaw,Normal,Female,FASHION ACCESSORIES,$49.32 ,6,$14.80 ,,4347400.00%,1:46:00 PM,Ewallet,
105-10-6182,A,yangon,Member,Male,FASHION ACCESSORIES,$21.48 ,2,$2.15 ,,4352300.00%,12:22:00 PM,Ewallet,
510-79-0415,B,mandalay,Member,Female,SPORTS AND TRAVEL,$23.08 ,6,$6.92 ,,4348900.00%,7:20:00 PM,Ewallet,
241-96-5076,B,mandalay,Member,Female,HOME AND LIFESTYLE,$49.10 ,2,$4.91 ,,4347300.00%,12:58:00 PM,Credit card,
767-97-4650,B,mandalay,Member,Female,SPORTS AND TRAVEL,$64.83 ,2,$6.48 ,,4347300.00%,11:59:00 AM,Credit card,
648-83-1321,A,yangon,Member,Male,HOME AND LIFESTYLE,$63.56 ,10,$31.78 ,,4348100.00%,5:59:00 PM,Cash,
173-57-2300,C,naypyitaw,Member,Male,SPORTS AND TRAVEL,$72.88 ,2,$7.29 ,,4353700.00%,12:51:00 PM,Cash,
305-03-2383,A,yangon,Normal,Female,FOOD AND BEVERAGES,$67.10 ,3,$10.07 ,,4351100.00%,10:36:00 AM,Cash,
394-55-6384,C,naypyitaw,Member,Female,SPORTS AND TRAVEL,$70.19 ,9,$31.59 ,,4349000.00%,1:38:00 PM,Cash,
266-20-6657,C,naypyitaw,Member,Male,FOOD AND BEVERAGES,$55.04 ,7,$19.26 ,,4353600.00%,7:39:00 PM,Ewallet,
689-05-1884,A,yangon,Member,Male,HEALTH AND BEAUTY,$48.63 ,10,$24.32 ,,4352800.00%,12:44:00 PM,Cash,
196-01-2849,C,naypyitaw,Member,Female,FASHION ACCESSORIES,$73.38 ,7,$25.68 ,,4350600.00%,1:56:00 PM,Cash,
372-62-5264,C,naypyitaw,Normal,Female,FOOD AND BEVERAGES,$52.60 ,9,$23.67 ,,4348100.00%,2:42:00 PM,Cash,
800-09-8606,A,yangon,Member,Female,HOME AND LIFESTYLE,$87.37 ,5,$21.84 ,,4349400.00%,7:45:00 PM,Cash,
182-52-7000,A,yangon,Member,Female,SPORTS AND TRAVEL,$27.04 ,4,$5.41 ,,4346600.00%,8:26:00 PM,Ewallet,
826-58-8051,B,mandalay,Normal,Male,HOME AND LIFESTYLE,$62.19 ,4,$12.44 ,,4347100.00%,7:46:00 PM,Ewallet,
868-06-0466,A,yangon,Member,Male,ELECTRONIC ACCESSORIES,$69.58 ,9,$31.31 ,,4351500.00%,7:38:00 PM,Credit card,
751-41-9720,C,naypyitaw,Normal,Male,HOME AND LIFESTYLE,$97.50 ,10,$48.75 ,,4347700.00%,4:18:00 PM,Ewallet,
626-43-7888,C,naypyitaw,Normal,Female,FASHION ACCESSORIES,$60.41 ,8,$24.16 ,,4350300.00%,12:23:00 PM,Ewallet,
176-64-7711,B,mandalay,Normal,Male,FOOD AND BEVERAGES,$32.32 ,3,$4.85 ,,4355100.00%,7:11:00 PM,Credit card,
191-29-0321,B,mandalay,Member,Female,FASHION ACCESSORIES,$19.77 ,10,$9.89 ,,4352300.00%,6:57:00 PM,Credit card,
729-06-2010,B,mandalay,Member,Male,HEALTH AND BEAUTY,$80.47 ,9,$36.21 ,,4347100.00%,11:18:00 AM,Cash,
640-48-5028,B,mandalay,Member,Female,HOME AND LIFESTYLE,$88.39 ,9,$39.78 ,,4352600.00%,12:40:00 PM,Cash,
186-79-9562,B,mandalay,Normal,Male,HEALTH AND BEAUTY,$71.77 ,7,$25.12 ,,4355300.00%,2:06:00 PM,Cash,
834-45-5519,B,mandalay,Normal,Female,ELECTRONIC ACCESSORIES,$43.00 ,4,$8.60 ,,4349600.00%,8:48:00 PM,Ewallet,
162-65-8559,C,naypyitaw,Member,Male,FOOD AND BEVERAGES,$68.98 ,1,$3.45 ,,4348600.00%,8:13:00 PM,Cash,
760-27-5490,C,naypyitaw,Normal,Male,FASHION ACCESSORIES,$15.62 ,8,$6.25 ,,4348500.00%,8:37:00 PM,Ewallet,
445-30-9252,A,yangon,Normal,Male,SPORTS AND TRAVEL,$25.70 ,3,$3.86 ,,4348200.00%,5:59:00 PM,Ewallet,
786-94-2700,A,yangon,Member,Male,FOOD AND BEVERAGES,$80.62 ,6,$24.19 ,,4352400.00%,8:18:00 PM,Cash,
728-88-7867,C,naypyitaw,Member,Female,HOME AND LIFESTYLE,$75.53 ,4,$15.11 ,,4354300.00%,3:52:00 PM,Ewallet,
183-21-3799,C,naypyitaw,Normal,Female,ELECTRONIC ACCESSORIES,$77.63 ,9,$34.93 ,,4351500.00%,3:14:00 PM,Ewallet,
268-20-3585,C,naypyitaw,Normal,Female,HEALTH AND BEAUTY,$13.85 ,9,$6.23 ,,4350000.00%,12:50:00 PM,Ewallet,
735-32-9839,C,naypyitaw,Member,Male,FASHION ACCESSORIES,$98.70 ,8,$39.48 ,,4349600.00%,10:36:00 AM,Ewallet,
258-92-7466,A,yangon,Normal,Female,HEALTH AND BEAUTY,$35.68 ,5,$8.92 ,,4350200.00%,6:33:00 PM,Credit card,
857-16-3520,A,yangon,Member,Female,FASHION ACCESSORIES,$71.46 ,7,$25.01 ,,4355200.00%,4:06:00 PM,Ewallet,
482-17-1179,A,yangon,Member,Male,ELECTRONIC ACCESSORIES,$11.94 ,3,$1.79 ,,4348400.00%,12:47:00 PM,Credit card,
788-21-5741,A,yangon,Normal,Male,FASHION ACCESSORIES,$45.38 ,3,$6.81 ,,4351300.00%,1:34:00 PM,Credit card,
821-14-9046,B,mandalay,Member,Female,FASHION ACCESSORIES,$17.48 ,6,$5.24 ,,4348300.00%,3:04:00 PM,Credit card,
418-05-0656,B,mandalay,Normal,Female,FASHION ACCESSORIES,$25.56 ,7,$8.95 ,,4349800.00%,8:42:00 PM,Cash,
678-79-0726,C,naypyitaw,Member,Female,SPORTS AND TRAVEL,$90.63 ,9,$40.78 ,,4348300.00%,3:28:00 PM,Cash,
776-68-1096,B,mandalay,Normal,Male,HOME AND LIFESTYLE,$44.12 ,3,$6.62 ,,4354200.00%,1:45:00 PM,Credit card,
592-46-1692,C,naypyitaw,Member,Female,FOOD AND BEVERAGES,$36.77 ,7,$12.87 ,,4347600.00%,8:10:00 PM,Cash,
434-35-9162,B,mandalay,Member,Male,FOOD AND BEVERAGES,$23.34 ,4,$4.67 ,,4350000.00%,6:53:00 PM,Ewallet,
149-14-0304,C,naypyitaw,Member,Female,HEALTH AND BEAUTY,$28.50 ,8,$11.40 ,,4350200.00%,2:24:00 PM,Cash,
442-44-6497,C,naypyitaw,Member,Male,HOME AND LIFESTYLE,$55.57 ,3,$8.34 ,,4347300.00%,11:42:00 AM,Credit card,
174-64-0215,B,mandalay,Normal,Male,SPORTS AND TRAVEL,$69.74 ,10,$34.87 ,,4352900.00%,5:49:00 PM,Credit card,
210-74-9613,C,naypyitaw,Normal,Male,FASHION ACCESSORIES,$97.26 ,4,$19.45 ,,4354000.00%,3:33:00 PM,Ewallet,
299-29-0180,B,mandalay,Member,Female,HOME AND LIFESTYLE,$52.18 ,7,$18.26 ,,4353300.00%,10:54:00 AM,Cash,
247-11-2470,A,yangon,Member,Female,FASHION ACCESSORIES,$22.32 ,4,$4.46 ,,4352500.00%,4:23:00 PM,Credit card,
635-28-5728,A,yangon,Normal,Male,HEALTH AND BEAUTY,$56.00 ,3,$8.40 ,,4352400.00%,7:33:00 PM,Ewallet,
756-49-0168,A,yangon,Member,Male,FASHION ACCESSORIES,$19.70 ,1,$0.99 ,,4350400.00%,11:39:00 AM,Ewallet,
438-23-1242,B,mandalay,Normal,Male,ELECTRONIC ACCESSORIES,$75.88 ,7,$26.56 ,,4348900.00%,10:38:00 AM,Ewallet,
238-45-6950,B,mandalay,Member,Male,FOOD AND BEVERAGES,$53.72 ,1,$2.69 ,,4352500.00%,8:03:00 PM,Ewallet,
607-65-2441,C,naypyitaw,Member,Male,HEALTH AND BEAUTY,$81.95 ,10,$40.98 ,,4353400.00%,12:39:00 PM,Credit card,
386-27-7606,C,naypyitaw,Member,Female,HOME AND LIFESTYLE,$81.20 ,7,$28.42 ,,4354700.00%,3:59:00 PM,Credit card,
137-63-5492,C,naypyitaw,Normal,Male,ELECTRONIC ACCESSORIES,$58.76 ,10,$29.38 ,,4349400.00%,2:26:00 PM,Ewallet,
197-77-7132,B,mandalay,Member,Male,ELECTRONIC ACCESSORIES,$91.56 ,8,$36.62 ,,4347700.00%,6:22:00 PM,Ewallet,
805-86-0265,A,yangon,Normal,Male,HOME AND LIFESTYLE,$93.96 ,9,$42.28 ,,4354400.00%,11:32:00 AM,Cash,
733-29-1227,C,naypyitaw,Normal,Male,HOME AND LIFESTYLE,$55.61 ,7,$19.46 ,,4354700.00%,12:41:00 PM,Cash,
451-73-2711,C,naypyitaw,Normal,Male,FOOD AND BEVERAGES,$84.83 ,1,$4.24 ,,4347900.00%,3:20:00 PM,Ewallet,
373-14-0504,A,yangon,Member,Female,SPORTS AND TRAVEL,$71.63 ,2,$7.16 ,,4350800.00%,2:33:00 PM,Ewallet,
546-80-2899,A,yangon,Member,Male,HOME AND LIFESTYLE,$37.69 ,2,$3.77 ,,4351600.00%,3:29:00 PM,Ewallet,
345-68-9016,C,naypyitaw,Member,Female,SPORTS AND TRAVEL,$31.67 ,8,$12.67 ,,4346700.00%,4:19:00 PM,Credit card,
390-17-5806,C,naypyitaw,Member,Female,FOOD AND BEVERAGES,$38.42 ,1,$1.92 ,,4349800.00%,4:33:00 PM,Cash,
457-13-1708,B,mandalay,Member,Male,FASHION ACCESSORIES,$65.23 ,10,$32.62 ,,4347300.00%,7:07:00 PM,Credit card,
664-14-2882,C,naypyitaw,Member,Female,HOME AND LIFESTYLE,$10.53 ,5,$2.63 ,,4349500.00%,2:43:00 PM,Credit card,
